date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:46	26136/26136	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-6618%22	https://getbootstrap.com/docs/4.3/utilities/vertical-align/	getbootstrap.com/docs/4.3/utilities/vertical-align/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:46	24294/24294	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-5ee6%22	https://getbootstrap.com/docs/4.3/utilities/visibility/	getbootstrap.com/docs/4.3/utilities/visibility/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:47	9774/9774	---M--	200	added ('OK')	image/png	etag:%225d89e14d-262e%22	https://getbootstrap.com/docs/4.3/assets/img/examples/navbar-bottom.png	getbootstrap.com/docs/4.3/assets/img/examples/navbar-bottom.png	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:48	23189/23189	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-5a95%22	https://getbootstrap.com/docs/4.3/extend/icons/	getbootstrap.com/docs/4.3/extend/icons/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:48	25360/25360	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-6310%22	https://getbootstrap.com/docs/4.3/about/brand/	getbootstrap.com/docs/4.3/about/brand/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:48	23781/23781	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-5ce5%22	https://getbootstrap.com/docs/4.3/about/license/	getbootstrap.com/docs/4.3/about/license/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:48	71703/71703	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-11817%22	https://getbootstrap.com/docs/4.3/migration/	getbootstrap.com/docs/4.3/migration/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:49	10516/10516	---M--	200	added ('OK')	image/png	etag:%225d89e14d-2914%22	https://getbootstrap.com/docs/4.3/assets/img/examples/floating-labels.png	getbootstrap.com/docs/4.3/assets/img/examples/floating-labels.png	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:50	22785/22785	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-5901%22	https://getbootstrap.com/docs/4.3/about/translations/	getbootstrap.com/docs/4.3/about/translations/index.html	(from https://getbootstrap.com/docs/4.3/getting-started/introduction/)
16:45:50	10696/10696	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-29c8%22	https://getbootstrap.com/docs/4.3/examples/checkout/	getbootstrap.com/docs/4.3/examples/checkout/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:50	5511/5511	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-1587%22	https://getbootstrap.com/docs/4.3/examples/pricing/	getbootstrap.com/docs/4.3/examples/pricing/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:50	14466/14466	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3882%22	https://getbootstrap.com/docs/4.3/examples/album/	getbootstrap.com/docs/4.3/examples/album/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:51	20148/20148	---M--	200	added ('OK')	image/png	etag:%225d89e14d-4eb4%22	https://getbootstrap.com/docs/4.3/assets/img/examples/offcanvas.png	getbootstrap.com/docs/4.3/assets/img/examples/offcanvas.png	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:53	8690/8690	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-21f2%22	https://getbootstrap.com/docs/4.3/examples/product/	getbootstrap.com/docs/4.3/examples/product/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:53	2229/2229	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-8b5%22	https://getbootstrap.com/docs/4.3/examples/cover/	getbootstrap.com/docs/4.3/examples/cover/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:53	11474/11474	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2cd2%22	https://getbootstrap.com/docs/4.3/examples/carousel/	getbootstrap.com/docs/4.3/examples/carousel/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:53	12550/12550	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3106%22	https://getbootstrap.com/docs/4.3/examples/blog/	getbootstrap.com/docs/4.3/examples/blog/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:55	8941/8941	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-22ed%22	https://getbootstrap.com/docs/4.3/examples/dashboard/	getbootstrap.com/docs/4.3/examples/dashboard/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:55	1987/1987	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-7c3%22	https://getbootstrap.com/docs/4.3/examples/sign-in/	getbootstrap.com/docs/4.3/examples/sign-in/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:55	1792/1792	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-700%22	https://getbootstrap.com/docs/4.3/examples/sticky-footer/	getbootstrap.com/docs/4.3/examples/sticky-footer/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:55	3577/3577	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-df9%22	https://getbootstrap.com/docs/4.3/examples/sticky-footer-navbar/	getbootstrap.com/docs/4.3/examples/sticky-footer-navbar/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:56	6547/6547	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-1993%22	https://getbootstrap.com/docs/4.3/examples/grid/	getbootstrap.com/docs/4.3/examples/grid/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:56	5178/5178	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-143a%22	https://getbootstrap.com/docs/4.3/examples/jumbotron/	getbootstrap.com/docs/4.3/examples/jumbotron/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:56	3533/3533	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-dcd%22	https://getbootstrap.com/docs/4.3/examples/starter-template/	getbootstrap.com/docs/4.3/examples/starter-template/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:57	15847/15847	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3de7%22	https://getbootstrap.com/docs/4.3/examples/navbars/	getbootstrap.com/docs/4.3/examples/navbars/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:58	3132/3132	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-c3c%22	https://getbootstrap.com/docs/4.3/examples/navbar-fixed/	getbootstrap.com/docs/4.3/examples/navbar-fixed/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:58	3172/3172	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-c64%22	https://getbootstrap.com/docs/4.3/examples/navbar-static/	getbootstrap.com/docs/4.3/examples/navbar-static/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:58	3169/3169	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-c61%22	https://getbootstrap.com/docs/4.3/examples/navbar-bottom/	getbootstrap.com/docs/4.3/examples/navbar-bottom/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:59	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-1da71%22	https://getbootstrap.com/docs/3.4/dist/css/bootstrap.min.css	getbootstrap.com/docs/3.4/dist/css/bootstrap.min.css	(from https://getbootstrap.com/docs/3.4/)
16:45:59	2329/2329	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-919%22	https://getbootstrap.com/docs/4.3/examples/floating-labels/	getbootstrap.com/docs/4.3/examples/floating-labels/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:59	9040/9040	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2350%22	https://getbootstrap.com/docs/4.3/examples/offcanvas/	getbootstrap.com/docs/4.3/examples/offcanvas/index.html	(from https://getbootstrap.com/docs/4.3/examples/)
16:45:59	35046/35046	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-88e6%22	https://getbootstrap.com/docs/4.2/getting-started/introduction/	getbootstrap.com/docs/4.2/getting-started/introduction/index.html	(from https://getbootstrap.com/docs/4.2/)
16:46:01	25460/25460	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-6374%22	https://getbootstrap.com/docs/3.4/assets/css/docs.min.css	getbootstrap.com/docs/3.4/assets/css/docs.min.css	(from https://getbootstrap.com/docs/3.4/)
16:46:01	33397/33397	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-8275%22	https://getbootstrap.com/docs/4.0/getting-started/introduction/	getbootstrap.com/docs/4.0/getting-started/introduction/index.html	(from https://getbootstrap.com/docs/4.0/)
16:46:01	6140/6140	---M--	200	added ('OK')	image/png	etag:%225d89e14d-17fc%22	https://getbootstrap.com/docs/3.4/apple-touch-icon.png	getbootstrap.com/docs/3.4/apple-touch-icon.png	(from https://getbootstrap.com/docs/3.4/)
16:46:03	5430/5430	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%225d89e14d-1536%22	https://getbootstrap.com/docs/3.4/favicon.ico	getbootstrap.com/docs/3.4/favicon.ico	(from https://getbootstrap.com/docs/3.4/)
16:46:03	14539/14539	---M--	200	added ('OK')	image/png	etag:%225d89e14d-38cb%22	https://getbootstrap.com/docs/3.4/assets/img/sass-less.png	getbootstrap.com/docs/3.4/assets/img/sass-less.png	(from https://getbootstrap.com/docs/3.4/)
16:46:04	73226/73226	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-11e0a%22	https://getbootstrap.com/docs/3.4/getting-started/	getbootstrap.com/docs/3.4/getting-started/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:04	309598/309598	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-4b95e%22	https://getbootstrap.com/docs/3.4/components/	getbootstrap.com/docs/3.4/components/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:04	218016/218016	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-353a0%22	https://getbootstrap.com/docs/3.4/javascript/	getbootstrap.com/docs/3.4/javascript/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:04	309771/309771	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-4ba0b%22	https://getbootstrap.com/docs/3.4/css/	getbootstrap.com/docs/3.4/css/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:05	3295/3295	---M--	200	added ('OK')	image/png	etag:%225d89e14d-cdf%22	https://getbootstrap.com/docs/3.4/assets/img/devices.png	getbootstrap.com/docs/3.4/assets/img/devices.png	(from https://getbootstrap.com/docs/3.4/)
16:46:06	142981/142981	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-22e85%22	https://getbootstrap.com/docs/3.4/customize/	getbootstrap.com/docs/3.4/customize/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:06	2926/2926	---M--	200	added ('OK')	image/png	etag:%225d89e14d-b6e%22	https://getbootstrap.com/docs/3.4/assets/img/components.png	getbootstrap.com/docs/3.4/assets/img/components.png	(from https://getbootstrap.com/docs/3.4/)
16:46:08	178413/178413	---M--	200	added ('OK')	image/png	etag:%225d89e14d-2b8ed%22	https://getbootstrap.com/docs/3.4/assets/img/bs-themes.png	getbootstrap.com/docs/3.4/assets/img/bs-themes.png	(from https://getbootstrap.com/docs/3.4/)
16:46:09	159269/159269	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-26e25%22	https://getbootstrap.com/docs/3.4/assets/img/expo-lyft.jpg	getbootstrap.com/docs/3.4/assets/img/expo-lyft.jpg	(from https://getbootstrap.com/docs/3.4/)
16:46:10	198620/198620	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-307dc%22	https://getbootstrap.com/docs/3.4/assets/img/expo-vogue.jpg	getbootstrap.com/docs/3.4/assets/img/expo-vogue.jpg	(from https://getbootstrap.com/docs/3.4/)
16:46:11	201643/201643	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-313ab%22	https://getbootstrap.com/docs/3.4/assets/img/expo-newsweek.jpg	getbootstrap.com/docs/3.4/assets/img/expo-newsweek.jpg	(from https://getbootstrap.com/docs/3.4/)
16:46:12	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-17b8b%22	https://getbootstrap.com/docs/3.4/assets/js/vendor/jquery.min.js	getbootstrap.com/docs/3.4/assets/js/vendor/jquery.min.js	(from https://getbootstrap.com/docs/3.4/)
16:46:13	39680/39680	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-9b00%22	https://getbootstrap.com/docs/3.4/dist/js/bootstrap.min.js	getbootstrap.com/docs/3.4/dist/js/bootstrap.min.js	(from https://getbootstrap.com/docs/3.4/)
16:46:13	16186/16186	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-3f3a%22	https://getbootstrap.com/docs/3.4/about/	getbootstrap.com/docs/3.4/about/index.html	(from https://getbootstrap.com/docs/3.4/)
16:46:14	43078/43078	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-a846%22	https://getbootstrap.com/docs/3.4/assets/js/docs.min.js	getbootstrap.com/docs/3.4/assets/js/docs.min.js	(from https://getbootstrap.com/docs/3.4/)
16:46:15	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-1d970%22	https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css	getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css	(from https://getbootstrap.com/docs/3.3/)
16:46:16	22106/22106	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-565a%22	https://getbootstrap.com/docs/3.3/assets/css/docs.min.css	getbootstrap.com/docs/3.3/assets/css/docs.min.css	(from https://getbootstrap.com/docs/3.3/)
16:46:17	2130/2130	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-852%22	https://getbootstrap.com/docs/3.3/assets/js/ie-emulation-modes-warning.js	getbootstrap.com/docs/3.3/assets/js/ie-emulation-modes-warning.js	(from https://getbootstrap.com/docs/3.3/)
16:46:17	6140/6140	---M--	200	added ('OK')	image/png	etag:%225d89e14d-17fc%22	https://getbootstrap.com/docs/3.3/apple-touch-icon.png	getbootstrap.com/docs/3.3/apple-touch-icon.png	(from https://getbootstrap.com/docs/3.3/)
16:46:19	5430/5430	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%225d89e14d-1536%22	https://getbootstrap.com/docs/3.3/favicon.ico	getbootstrap.com/docs/3.3/favicon.ico	(from https://getbootstrap.com/docs/3.3/)
16:46:19	14539/14539	---M--	200	added ('OK')	image/png	etag:%225d89e14d-38cb%22	https://getbootstrap.com/docs/3.3/assets/img/sass-less.png	getbootstrap.com/docs/3.3/assets/img/sass-less.png	(from https://getbootstrap.com/docs/3.3/)
16:46:20	597/597	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-255%22	https://getbootstrap.com/docs/	getbootstrap.com/docs/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:20	277904/277904	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-43d90%22	https://getbootstrap.com/docs/3.3/css/	getbootstrap.com/docs/3.3/css/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:20	65330/65330	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-ff32%22	https://getbootstrap.com/docs/3.3/getting-started/	getbootstrap.com/docs/3.3/getting-started/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:20	267640/267640	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-41578%22	https://getbootstrap.com/docs/3.3/components/	getbootstrap.com/docs/3.3/components/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:21	6614/6614	---M--	200	added ('OK')	image/png	etag:%225d89e14d-19d6%22	https://getbootstrap.com/docs/3.3/assets/img/devices.png	getbootstrap.com/docs/3.3/assets/img/devices.png	(from https://getbootstrap.com/docs/3.3/)
16:46:22	2926/2926	---M--	200	added ('OK')	image/png	etag:%225d89e14d-b6e%22	https://getbootstrap.com/docs/3.3/assets/img/components.png	getbootstrap.com/docs/3.3/assets/img/components.png	(from https://getbootstrap.com/docs/3.3/)
16:46:24	521/521	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-209%22	https://getbootstrap.com/docs/3.3/customize/	getbootstrap.com/docs/3.3/customize/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:24	187100/187100	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2dadc%22	https://getbootstrap.com/docs/3.3/javascript/	getbootstrap.com/docs/3.3/javascript/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:24	178413/178413	---M--	200	added ('OK')	image/png	etag:%225d89e14d-2b8ed%22	https://getbootstrap.com/docs/3.3/assets/img/bs-themes.png	getbootstrap.com/docs/3.3/assets/img/bs-themes.png	(from https://getbootstrap.com/docs/3.3/)
16:46:25	159273/159273	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-26e29%22	https://getbootstrap.com/docs/3.3/assets/img/expo-lyft.jpg	getbootstrap.com/docs/3.3/assets/img/expo-lyft.jpg	(from https://getbootstrap.com/docs/3.3/)
16:46:25	597/597	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-255%22	https://getbootstrap.com/docs/getting-started/	getbootstrap.com/docs/getting-started/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:26	198624/198624	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-307e0%22	https://getbootstrap.com/docs/3.3/assets/img/expo-vogue.jpg	getbootstrap.com/docs/3.3/assets/img/expo-vogue.jpg	(from https://getbootstrap.com/docs/3.3/)
16:46:27	161715/161715	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-277b3%22	https://getbootstrap.com/docs/3.3/assets/img/expo-riot.jpg	getbootstrap.com/docs/3.3/assets/img/expo-riot.jpg	(from https://getbootstrap.com/docs/3.3/)
16:46:28	201647/201647	---M--	200	added ('OK')	image/jpeg	etag:%225d89e14d-313af%22	https://getbootstrap.com/docs/3.3/assets/img/expo-newsweek.jpg	getbootstrap.com/docs/3.3/assets/img/expo-newsweek.jpg	(from https://getbootstrap.com/docs/3.3/)
16:46:28	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d488742-247b%22	https://getbootstrap.com/docs/assets/js/vendor/jquery.min.js	getbootstrap.com/docs/assets/js/vendor/jquery.min.js	(from https://getbootstrap.com/docs/3.3/)
16:46:30	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-90b5%22	https://getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js	getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js	(from https://getbootstrap.com/docs/3.3/)
16:46:30	13763/13763	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-35c3%22	https://getbootstrap.com/docs/3.3/about/	getbootstrap.com/docs/3.3/about/index.html	(from https://getbootstrap.com/docs/3.3/)
16:46:31	47169/47169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-b841%22	https://getbootstrap.com/docs/3.3/assets/js/docs.min.js	getbootstrap.com/docs/3.3/assets/js/docs.min.js	(from https://getbootstrap.com/docs/3.3/)
16:46:31	641/641	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-281%22	https://getbootstrap.com/docs/3.3/assets/js/ie10-viewport-bug-workaround.js	getbootstrap.com/docs/3.3/assets/js/ie10-viewport-bug-workaround.js	(from https://getbootstrap.com/docs/3.3/)
16:46:33	127352/127352	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-1f178%22	https://getbootstrap.com/2.3.2/assets/css/bootstrap.css	getbootstrap.com/2.3.2/assets/css/bootstrap.css	(from https://getbootstrap.com/2.3.2/)
16:46:34	22111/22111	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-565f%22	https://getbootstrap.com/2.3.2/assets/css/bootstrap-responsive.css	getbootstrap.com/2.3.2/assets/css/bootstrap-responsive.css	(from https://getbootstrap.com/2.3.2/)
16:46:35	23791/23791	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-5cef%22	https://getbootstrap.com/2.3.2/assets/css/docs.css	getbootstrap.com/2.3.2/assets/css/docs.css	(from https://getbootstrap.com/2.3.2/)
16:46:36	817/817	---MCZ	200	added ('OK')	text/css	etag:W/%225d89e14d-331%22	https://getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.css	getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.css	(from https://getbootstrap.com/2.3.2/)
16:46:36	16780/16780	---M--	200	added ('OK')	image/png	etag:%225d89e14d-418c%22	https://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-144-precomposed.png	getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-144-precomposed.png	(from https://getbootstrap.com/2.3.2/)
16:46:37	11392/11392	---M--	200	added ('OK')	image/png	etag:%225d89e14d-2c80%22	https://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-114-precomposed.png	getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-114-precomposed.png	(from https://getbootstrap.com/2.3.2/)
16:46:38	5681/5681	---M--	200	added ('OK')	image/png	etag:%225d89e14d-1631%22	https://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-72-precomposed.png	getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-72-precomposed.png	(from https://getbootstrap.com/2.3.2/)
16:46:39	4026/4026	---M--	200	added ('OK')	image/png	etag:%225d89e14d-fba%22	https://getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-57-precomposed.png	getbootstrap.com/2.3.2/assets/ico/apple-touch-icon-57-precomposed.png	(from https://getbootstrap.com/2.3.2/)
16:46:40	2711/2711	---M--	200	added ('OK')	image/png	etag:%225d89e14d-a97%22	https://getbootstrap.com/2.3.2/assets/ico/favicon.png	getbootstrap.com/2.3.2/assets/ico/favicon.png	(from https://getbootstrap.com/2.3.2/)
16:46:42	10993/10993	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-2af1%22	https://getbootstrap.com/2.3.2/index.html	getbootstrap.com/2.3.2/index-2.html	(from https://getbootstrap.com/2.3.2/)
16:46:43	18443/18443	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-480b%22	https://getbootstrap.com/2.3.2/getting-started.html	getbootstrap.com/2.3.2/getting-started.html	(from https://getbootstrap.com/2.3.2/)
16:46:43	26164/26164	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-6634%22	https://getbootstrap.com/2.3.2/scaffolding.html	getbootstrap.com/2.3.2/scaffolding.html	(from https://getbootstrap.com/2.3.2/)
16:46:45	95309/95309	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-1744d%22	https://getbootstrap.com/2.3.2/base-css.html	getbootstrap.com/2.3.2/base-css.html	(from https://getbootstrap.com/2.3.2/)
16:46:46	108107/108107	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-1a64b%22	https://getbootstrap.com/2.3.2/components.html	getbootstrap.com/2.3.2/components.html	(from https://getbootstrap.com/2.3.2/)
16:46:47	92089/92089	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-167b9%22	https://getbootstrap.com/2.3.2/javascript.html	getbootstrap.com/2.3.2/javascript.html	(from https://getbootstrap.com/2.3.2/)
16:46:48	6372/6372	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-18e4%22	https://getbootstrap.com/2.3.2/customize.html	getbootstrap.com/2.3.2/customize.html	(from https://getbootstrap.com/2.3.2/)
16:46:49	85732/85732	---M--	200	added ('OK')	application/zip	etag:%225d89e14d-14ee4%22	https://getbootstrap.com/2.3.2/assets/bootstrap.zip	getbootstrap.com/2.3.2/assets/bootstrap.zip	(from https://getbootstrap.com/2.3.2/)
16:46:49	13483/13483	---MCZ	200	added ('OK')	text/html	etag:W/%225d89e14d-34ab%22	https://getbootstrap.com/2.3.2/extend.html	getbootstrap.com/2.3.2/extend.html	(from https://getbootstrap.com/2.3.2/)
16:46:50	30968/30968	---M--	200	added ('OK')	image/png	etag:%225d89e14d-78f8%22	https://getbootstrap.com/2.3.2/assets/img/bs-docs-twitter-github.png	getbootstrap.com/2.3.2/assets/img/bs-docs-twitter-github.png	(from https://getbootstrap.com/2.3.2/)
16:46:51	10572/10572	---M--	200	added ('OK')	image/png	etag:%225d89e14d-294c%22	https://getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	(from https://getbootstrap.com/2.3.2/)
16:46:52	11244/11244	---M--	200	added ('OK')	image/png	etag:%225d89e14d-2bec%22	https://getbootstrap.com/2.3.2/assets/img/bs-docs-bootstrap-features.png	getbootstrap.com/2.3.2/assets/img/bs-docs-bootstrap-features.png	(from https://getbootstrap.com/2.3.2/)
16:46:53	50225/50225	---M--	200	added ('OK')	image/png	etag:%225d89e14d-c431%22	https://getbootstrap.com/2.3.2/assets/img/example-sites/soundready.png	getbootstrap.com/2.3.2/assets/img/example-sites/soundready.png	(from https://getbootstrap.com/2.3.2/)
16:46:54	48259/48259	---M--	200	added ('OK')	image/png	etag:%225d89e14d-bc83%22	https://getbootstrap.com/2.3.2/assets/img/example-sites/kippt.png	getbootstrap.com/2.3.2/assets/img/example-sites/kippt.png	(from https://getbootstrap.com/2.3.2/)
16:46:55	76560/76560	---M--	200	added ('OK')	image/png	etag:%225d89e14d-12b10%22	https://getbootstrap.com/2.3.2/assets/img/example-sites/gathercontent.png	getbootstrap.com/2.3.2/assets/img/example-sites/gathercontent.png	(from https://getbootstrap.com/2.3.2/)
16:46:56	7258/7258	---M--	200	added ('OK')	image/png	etag:%225d89e14d-1c5a%22	https://getbootstrap.com/2.3.2/assets/img/example-sites/jshint.png	getbootstrap.com/2.3.2/assets/img/example-sites/jshint.png	(from https://getbootstrap.com/2.3.2/)
16:46:58	92629/92629	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-169d5%22	https://getbootstrap.com/2.3.2/assets/js/jquery.js	getbootstrap.com/2.3.2/assets/js/jquery.js	(from https://getbootstrap.com/2.3.2/)
16:46:59	1753/1753	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-6d9%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-transition.js	getbootstrap.com/2.3.2/assets/js/bootstrap-transition.js	(from https://getbootstrap.com/2.3.2/)
16:47:00	2521/2521	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-9d9%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-alert.js	getbootstrap.com/2.3.2/assets/js/bootstrap-alert.js	(from https://getbootstrap.com/2.3.2/)
16:47:01	6653/6653	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-19fd%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-modal.js	getbootstrap.com/2.3.2/assets/js/bootstrap-modal.js	(from https://getbootstrap.com/2.3.2/)
16:47:02	4410/4410	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d89e14d-113a%22	https://getbootstrap.com/2.3.2/assets/js/bootstrap-dropdown.js	getbootstrap.com/2.3.2/assets/js/bootstrap-dropdown.js	(from https://getbootstrap.com/2.3.2/)
